target_id	ens_gene	ext_gene	biotype	log2FC	qval	intergenic	tss	poly_a	tss_poly_a	protein_potential_bool	protein_potential	score
MSTRG.28641.4	NA	NA	NA	0.999463087277173	0.0120822309992016	FALSE	TRUE	TRUE	TRUE	TRUE	0.113934749304186	4
MSTRG.29885.7	NA	NA	NA	0.40968797565569	0.0121535860323783	FALSE	TRUE	TRUE	TRUE	TRUE	0.000905629346195135	4
MSTRG.12985.5	NA	NA	NA	-3.92384390406588	0.0121906415123862	FALSE	TRUE	TRUE	TRUE	TRUE	0.272211011494475	4
MSTRG.25052.1	NA	NA	NA	0.516361714573548	0.0122774048749696	FALSE	TRUE	TRUE	TRUE	TRUE	0.0312400157535854	4
MSTRG.24107.37	NA	NA	NA	1.16858685081622	0.0130088510331997	FALSE	TRUE	TRUE	TRUE	TRUE	0.0133724923746332	4
MSTRG.15144.11	NA	NA	NA	-2.57372386279138	0.0130876038730627	FALSE	TRUE	TRUE	TRUE	TRUE	0.0353938441692207	4
MSTRG.26583.50	NA	NA	NA	-0.232030705324516	0.0135912227609761	FALSE	TRUE	TRUE	TRUE	TRUE	0.0298441445048871	4
MSTRG.13153.2	NA	NA	NA	-0.231856081293722	0.0136458327967238	FALSE	TRUE	TRUE	TRUE	TRUE	0.0185803600996305	4
MSTRG.6080.3	NA	NA	NA	2.32358852173254	0.013650922822574	FALSE	TRUE	TRUE	TRUE	TRUE	0.0889291712403112	4
MSTRG.17443.1	NA	NA	NA	-0.797087014441522	0.013769265012817	FALSE	TRUE	TRUE	TRUE	TRUE	0.0533768360842026	4
MSTRG.3408.7	NA	NA	NA	-0.805016573089753	0.0138506812971994	FALSE	TRUE	TRUE	TRUE	TRUE	1.22043694601971e-06	4
MSTRG.6467.5	NA	NA	NA	0.909492156330524	0.0138506812971994	FALSE	TRUE	TRUE	TRUE	TRUE	0.0297753263650575	4
MSTRG.24199.2	NA	NA	NA	3.7052494177936	0.0139493890231195	FALSE	TRUE	TRUE	TRUE	TRUE	0.00146219889904354	4
MSTRG.4120.3	NA	NA	NA	-0.529636010741612	0.0142978132198332	FALSE	TRUE	TRUE	TRUE	TRUE	0.0074187995681177	4
MSTRG.5094.45	NA	NA	NA	0.613987348452334	0.0149870493055257	FALSE	TRUE	TRUE	TRUE	TRUE	0.0328696275658715	4
MSTRG.25855.3	NA	NA	NA	-0.404877261892729	0.0155962379446609	FALSE	TRUE	TRUE	TRUE	TRUE	0.00436552970095469	4
MSTRG.26540.3	NA	NA	NA	0.455543632257047	0.0156135573610437	FALSE	TRUE	TRUE	TRUE	TRUE	0.0591901527703308	4
MSTRG.14323.18	NA	NA	NA	-3.68346360615962	0.015646615987522	FALSE	TRUE	TRUE	TRUE	TRUE	0.00212460498167026	4
MSTRG.26650.5	NA	NA	NA	-0.742919003935355	0.0158647177252969	FALSE	TRUE	TRUE	TRUE	TRUE	0.000167550543894393	4
MSTRG.5603.4	NA	NA	NA	0.837444322650568	0.0161490395052304	FALSE	TRUE	TRUE	TRUE	TRUE	0.256699869948134	4
MSTRG.30598.6	NA	NA	NA	4.36984080088209	0.0162804332305666	FALSE	TRUE	TRUE	TRUE	TRUE	0.0236891928086686	4
MSTRG.25022.4	NA	NA	NA	0.413391059074559	0.0168930177090587	FALSE	TRUE	TRUE	TRUE	TRUE	0.136986000924128	4
MSTRG.20677.1	NA	NA	NA	0.952158318066172	0.0169887005440607	FALSE	TRUE	TRUE	TRUE	TRUE	0.238496953035275	4
MSTRG.17732.2	NA	NA	NA	-0.599489574498161	0.0172492803282721	FALSE	TRUE	TRUE	TRUE	TRUE	0.290505117174166	4
MSTRG.6926.3	NA	NA	NA	0.455602987154931	0.0173045568543965	FALSE	TRUE	TRUE	TRUE	TRUE	5.20407843451665e-06	4
MSTRG.26232.7	NA	NA	NA	-0.636311228938013	0.0176008216376347	FALSE	TRUE	TRUE	TRUE	TRUE	1.33247022089311e-05	4
MSTRG.22693.3	NA	NA	NA	-2.06996096933185	0.0177522566047826	FALSE	TRUE	TRUE	TRUE	TRUE	6.72756408235959e-07	4
MSTRG.29237.5	NA	NA	NA	-0.512018685258353	0.0180928755084503	FALSE	TRUE	TRUE	TRUE	TRUE	0.0189128190601201	4
MSTRG.4649.1	NA	NA	NA	0.442590674985269	0.0195121601447082	FALSE	TRUE	TRUE	TRUE	TRUE	0.00619362399349847	4
MSTRG.9073.1	NA	NA	NA	0.575132385610669	0.0201108483796756	FALSE	TRUE	TRUE	TRUE	TRUE	0.0368441145979065	4
MSTRG.18191.8	NA	NA	NA	-1.00898283079757	0.0203325268762937	FALSE	TRUE	TRUE	TRUE	TRUE	0.0241904743409722	4
MSTRG.3720.2	NA	NA	NA	-0.589147085100259	0.0206263551320884	FALSE	TRUE	TRUE	TRUE	TRUE	0.202748867761013	4
MSTRG.25054.3	NA	NA	NA	0.597904174922806	0.0206854481670246	FALSE	TRUE	TRUE	TRUE	TRUE	0.0775240213909822	4
MSTRG.29365.2	NA	NA	NA	-3.03874579878185	0.0213863394457577	FALSE	TRUE	TRUE	TRUE	TRUE	0.0537475331764311	4
MSTRG.13305.9	NA	NA	NA	-0.56657229652793	0.0216019682267439	FALSE	TRUE	TRUE	TRUE	TRUE	0.0624694733496587	4
MSTRG.25460.1	NA	NA	NA	-0.400899840878281	0.0220303799222583	FALSE	TRUE	TRUE	TRUE	TRUE	0.000716157642331607	4
MSTRG.5094.5	NA	NA	NA	-0.464905058650214	0.0243738285119148	FALSE	TRUE	TRUE	TRUE	TRUE	0.0150921542575677	4
MSTRG.1991.3	NA	NA	NA	0.88985594531479	0.0251407353801613	FALSE	TRUE	TRUE	TRUE	TRUE	0.13417388380022	4
MSTRG.15083.28	NA	NA	NA	2.64095406686624	0.0254735572099336	FALSE	TRUE	TRUE	TRUE	TRUE	0.0339841465641154	4
MSTRG.9286.9	NA	NA	NA	-0.317031256784386	0.0257067045335908	FALSE	TRUE	TRUE	TRUE	TRUE	0.0155440350932849	4
MSTRG.17865.5	NA	NA	NA	-0.320879736613723	0.0265981095463057	FALSE	TRUE	TRUE	TRUE	TRUE	0.0145238599510732	4
MSTRG.29779.2	NA	NA	NA	0.63141378551664	0.0267412114308734	FALSE	TRUE	TRUE	TRUE	TRUE	0.326731523312781	4
MSTRG.2674.5	NA	NA	NA	-0.334027827118039	0.0269553019671575	FALSE	TRUE	TRUE	TRUE	TRUE	0.00524669283530233	4
MSTRG.18554.1	NA	NA	NA	-1.14976332158482	0.0270648823259142	FALSE	TRUE	TRUE	TRUE	TRUE	0.0544182204635357	4
MSTRG.5365.2	NA	NA	NA	0.400305889534928	0.0277395610834782	FALSE	TRUE	TRUE	TRUE	TRUE	0.302016838879075	4
MSTRG.22693.19	NA	NA	NA	-4.01786855098677	0.028380580708671	FALSE	TRUE	TRUE	TRUE	TRUE	3.55807478720594e-05	4
MSTRG.7866.7	NA	NA	NA	-2.26259718488653	0.0296642431011312	FALSE	TRUE	TRUE	TRUE	TRUE	0.00290214755557544	4
MSTRG.7213.4	NA	NA	NA	0.64983514000707	0.0300219150611057	FALSE	TRUE	TRUE	TRUE	TRUE	0.0561311469930373	4
MSTRG.10659.3	NA	NA	NA	-0.666708284819771	0.0301509311883824	FALSE	TRUE	TRUE	TRUE	TRUE	0.0273939625305507	4
MSTRG.24672.2	NA	NA	NA	0.72467852490154	0.0304197872469257	FALSE	TRUE	TRUE	TRUE	TRUE	1.85067372961832e-09	4
MSTRG.30718.6	NA	NA	NA	1.95496289420092	0.0305952117778731	FALSE	TRUE	TRUE	TRUE	TRUE	0.00425686270895114	4
MSTRG.12648.1	NA	NA	NA	-0.674940488404359	0.0319005204754965	FALSE	TRUE	TRUE	TRUE	TRUE	0.0363213379521004	4
MSTRG.28644.3	NA	NA	NA	0.725464323003282	0.0321911221406925	FALSE	TRUE	TRUE	TRUE	TRUE	0.00290688643349854	4
MSTRG.11898.51	NA	NA	NA	-0.54891637048028	0.0331100185874248	FALSE	TRUE	TRUE	TRUE	TRUE	0.0284808399056829	4
MSTRG.8546.8	NA	NA	NA	0.296564321916297	0.0337678660626007	FALSE	TRUE	TRUE	TRUE	TRUE	0.0347641568418073	4
MSTRG.30823.1	NA	NA	NA	-0.472820825225452	0.034070854442878	FALSE	TRUE	TRUE	TRUE	TRUE	0.00200099378589489	4
MSTRG.28697.3	NA	NA	NA	-1.02237304058951	0.0344102400290742	FALSE	TRUE	TRUE	TRUE	TRUE	0.305430382090137	4
MSTRG.12754.22	NA	NA	NA	-3.35912179819717	0.0344644254125689	FALSE	TRUE	TRUE	TRUE	TRUE	0.0664615518684031	4
MSTRG.26494.11	NA	NA	NA	-3.85493784493238	0.0345168575414934	FALSE	TRUE	TRUE	TRUE	TRUE	3.15706790907614e-06	4
MSTRG.23869.5	NA	NA	NA	-0.562869052491413	0.0346462079765098	FALSE	TRUE	TRUE	TRUE	TRUE	0.00145725194842919	4
MSTRG.18551.4	NA	NA	NA	-0.631749220801528	0.0348512254850053	FALSE	TRUE	TRUE	TRUE	TRUE	1.93793573213139e-05	4
MSTRG.7680.7	NA	NA	NA	0.819398803564787	0.0355738562216083	FALSE	TRUE	TRUE	TRUE	TRUE	0.0752918932049202	4
MSTRG.25770.4	NA	NA	NA	-0.393500794221925	0.0358904797003865	FALSE	TRUE	TRUE	TRUE	TRUE	0.0630764798459883	4
MSTRG.26335.38	NA	NA	NA	-0.811033712530283	0.0364738150427631	FALSE	TRUE	TRUE	TRUE	TRUE	0.0330286702547025	4
MSTRG.24444.2	NA	NA	NA	-3.23948514640608	0.0371268468526269	FALSE	TRUE	TRUE	TRUE	TRUE	0.204341742982058	4
MSTRG.12976.62	NA	NA	NA	0.857001802324875	0.0383619798611538	FALSE	TRUE	TRUE	TRUE	TRUE	0.141056488008912	4
MSTRG.19113.12	NA	NA	NA	-1.51127653591006	0.0392298794923761	FALSE	TRUE	TRUE	TRUE	TRUE	0.00532517004884339	4
MSTRG.24379.3	NA	NA	NA	-0.520166341298	0.0393051361635363	FALSE	TRUE	TRUE	TRUE	TRUE	0.0136929482629051	4
MSTRG.12936.5	NA	NA	NA	-0.213448544667055	0.041409979951173	FALSE	TRUE	TRUE	TRUE	TRUE	0.000452460279772111	4
MSTRG.8291.5	NA	NA	NA	-0.417098494978863	0.0414480943265948	FALSE	TRUE	TRUE	TRUE	TRUE	0.000866773756567155	4
MSTRG.21020.10	NA	NA	NA	3.04135513054381	0.041854845348323	FALSE	TRUE	TRUE	TRUE	TRUE	0.00018885451230227	4
MSTRG.4572.2	NA	NA	NA	0.366314789908465	0.0424925198907543	FALSE	TRUE	TRUE	TRUE	TRUE	0.162932993147321	4
MSTRG.27855.3	NA	NA	NA	0.257846085100455	0.0437105351636207	FALSE	TRUE	TRUE	TRUE	TRUE	0.115732896373865	4
MSTRG.21976.1	NA	NA	NA	3.79488737155779	0.0444830756709613	FALSE	TRUE	TRUE	TRUE	TRUE	0.197082530826688	4
MSTRG.8264.1	NA	NA	NA	0.411803397418586	0.0458330449554234	FALSE	TRUE	TRUE	TRUE	TRUE	0.167751463100331	4
MSTRG.7723.9	NA	NA	NA	-0.99344563726898	0.0458447499778134	FALSE	TRUE	TRUE	TRUE	TRUE	0.0250949041877718	4
MSTRG.15359.2	NA	NA	NA	-0.276202825825141	0.0473960907175398	FALSE	TRUE	TRUE	TRUE	TRUE	0.141867520376406	4
MSTRG.24669.17	NA	NA	NA	0.61417529309924	0.047491964765774	FALSE	TRUE	TRUE	TRUE	TRUE	0.0205888181043245	4
MSTRG.28131.5	NA	NA	NA	0.559376822468135	0.0480267443207487	FALSE	TRUE	TRUE	TRUE	TRUE	0.0023600320497169	4
MSTRG.8512.6	NA	NA	NA	0.656314168910034	0.0482827392281557	FALSE	TRUE	TRUE	TRUE	TRUE	0.0561263231266355	4
MSTRG.13982.1	NA	NA	NA	-1.57565703478211	1.11436344787099e-45	TRUE	FALSE	TRUE	FALSE	TRUE	0.115477594029955	3
MSTRG.25495.1	NA	NA	NA	2.67880302570786	6.10922990173624e-41	FALSE	TRUE	TRUE	TRUE	FALSE	0.996758774182753	3
MSTRG.22916.1	NA	NA	NA	1.30474400418268	3.57416200470377e-34	FALSE	TRUE	TRUE	TRUE	FALSE	0.999988576903903	3
MSTRG.7731.7	NA	NA	NA	1.70884962326072	9.88677982800766e-34	FALSE	TRUE	TRUE	TRUE	FALSE	0.43282663237591	3
MSTRG.7720.9	NA	NA	NA	1.56606299814423	6.16349104839003e-33	FALSE	TRUE	TRUE	TRUE	FALSE	0.999251482870378	3
MSTRG.22325.1	NA	NA	NA	1.95476242999057	8.18524852269593e-31	FALSE	TRUE	TRUE	TRUE	FALSE	0.635740371872168	3
MSTRG.17727.1	NA	NA	NA	-1.44379850959366	1.73532934438555e-27	TRUE	TRUE	FALSE	FALSE	TRUE	0.00860118871811363	3
MSTRG.16600.7	NA	NA	NA	1.77163662146481	1.8919386626163e-26	FALSE	TRUE	TRUE	TRUE	FALSE	0.985773802779377	3
MSTRG.12566.3	NA	NA	NA	2.65803271168772	5.1637281798594e-24	FALSE	TRUE	TRUE	TRUE	FALSE	0.999999995524792	3
MSTRG.17933.3	NA	NA	NA	-6.48543770124704	1.96871222916394e-19	FALSE	TRUE	TRUE	TRUE	FALSE	0.995831716564744	3
MSTRG.10031.2	NA	NA	NA	1.09893399550033	3.79298790892916e-19	FALSE	TRUE	TRUE	TRUE	FALSE	0.978269260070299	3
MSTRG.16388.1	NA	NA	NA	2.15147601177687	3.74970769139997e-18	TRUE	FALSE	FALSE	FALSE	TRUE	0.135725188626595	3
MSTRG.18984.3	NA	NA	NA	-1.49949058038192	3.29264119470323e-17	FALSE	TRUE	TRUE	TRUE	FALSE	0.835830718936682	3
MSTRG.27169.2	NA	NA	NA	2.34259510179486	6.16849624273027e-16	FALSE	TRUE	TRUE	TRUE	FALSE	0.988637805176953	3
MSTRG.16600.5	NA	NA	NA	2.2368682271732	1.13602674938412e-15	FALSE	TRUE	TRUE	TRUE	FALSE	0.985773802779377	3
MSTRG.24775.2	NA	NA	NA	-0.600549695089088	2.00371284947717e-14	FALSE	TRUE	TRUE	TRUE	FALSE	0.951964753166432	3
MSTRG.27915.8	NA	NA	NA	1.82112532819243	6.88136724546091e-14	FALSE	TRUE	TRUE	TRUE	FALSE	0.984862199283821	3
MSTRG.14237.17	NA	NA	NA	0.627136068168272	8.26882267100939e-14	FALSE	TRUE	TRUE	TRUE	FALSE	0.889808066735019	3
MSTRG.24629.9	NA	NA	NA	-1.24461576899384	2.06611506506871e-13	FALSE	TRUE	TRUE	TRUE	FALSE	0.999999998112698	3
MSTRG.19209.1	NA	NA	NA	4.83312531073276	2.72065274304417e-13	TRUE	FALSE	FALSE	FALSE	TRUE	0.0654720015025924	3
MSTRG.22325.4	NA	NA	NA	2.16612165627591	3.08499887878115e-13	FALSE	TRUE	TRUE	TRUE	FALSE	0.638288736952043	3
MSTRG.8246.2	NA	NA	NA	1.05093763021586	5.40038886913363e-13	FALSE	TRUE	TRUE	TRUE	FALSE	0.992339654480281	3
MSTRG.7720.17	NA	NA	NA	1.8046950223939	6.66538779003661e-13	FALSE	TRUE	TRUE	TRUE	FALSE	0.999509708467762	3
MSTRG.13656.3	NA	NA	NA	1.18588855811182	1.1536567688413e-12	FALSE	TRUE	TRUE	TRUE	FALSE	0.814494994956084	3
MSTRG.25590.2	NA	NA	NA	0.891791639254774	1.7738603397809e-12	FALSE	TRUE	TRUE	TRUE	FALSE	0.424627242050896	3
MSTRG.16364.6	NA	NA	NA	-0.547185061508067	1.92571306713761e-12	FALSE	TRUE	TRUE	TRUE	FALSE	0.651414322852243	3
MSTRG.1670.2	NA	NA	NA	-1.71261247393722	2.08968108167951e-12	FALSE	TRUE	TRUE	TRUE	FALSE	0.914735960025854	3
MSTRG.26440.6	NA	NA	NA	0.851068666199017	2.11402533796868e-11	FALSE	TRUE	TRUE	TRUE	FALSE	0.625259133475608	3
MSTRG.2912.1	NA	NA	NA	0.903102107543137	3.07819777430425e-11	TRUE	FALSE	FALSE	FALSE	TRUE	0.145415653710012	3
MSTRG.17951.6	NA	NA	NA	-1.46082323329345	3.82379200317513e-11	FALSE	TRUE	TRUE	TRUE	FALSE	0.984007860870992	3
MSTRG.18827.2	NA	NA	NA	-0.656900623885042	3.86123073351345e-11	FALSE	TRUE	TRUE	TRUE	FALSE	1	3
MSTRG.16396.1	NA	NA	NA	-1.14617929728484	5.05963498475561e-11	TRUE	FALSE	FALSE	FALSE	TRUE	0.0486141810586117	3
MSTRG.28529.2	NA	NA	NA	0.75546197501618	5.49604834479498e-11	FALSE	TRUE	TRUE	TRUE	FALSE	0.995248516014096	3
MSTRG.16390.1	NA	NA	NA	0.986052373126884	1.7254914485343e-10	FALSE	TRUE	TRUE	TRUE	FALSE	0.960456540605035	3
MSTRG.28782.4	NA	NA	NA	-0.747010493333846	4.27449222690777e-10	FALSE	TRUE	TRUE	TRUE	FALSE	1	3
MSTRG.13482.1	NA	NA	NA	3.26731255791422	1.00143693494244e-09	TRUE	FALSE	FALSE	FALSE	TRUE	0.132485902301694	3
MSTRG.13710.8	NA	NA	NA	0.666858994581763	2.3518732345721e-09	FALSE	TRUE	TRUE	TRUE	FALSE	0.994893583378242	3
MSTRG.14916.1	NA	NA	NA	-1.16812893356488	4.28668286659588e-09	FALSE	TRUE	TRUE	TRUE	FALSE	0.999967358827703	3
MSTRG.7734.2	NA	NA	NA	-2.023039635628	5.50780359533733e-09	FALSE	TRUE	TRUE	TRUE	FALSE	0.955607612721643	3
MSTRG.7654.4	NA	NA	NA	1.25655469292505	5.76961529044678e-09	FALSE	TRUE	TRUE	TRUE	FALSE	0.999037709785446	3
MSTRG.19187.17	NA	NA	NA	-0.719310981037656	1.69889218824105e-08	FALSE	TRUE	TRUE	TRUE	FALSE	0.958231988204125	3
MSTRG.1319.1	NA	NA	NA	1.79607807532073	2.98847683747614e-08	TRUE	FALSE	FALSE	FALSE	TRUE	0.000207971313781938	3
MSTRG.1780.4	NA	NA	NA	-1.21356641503773	3.3727597391127e-08	FALSE	TRUE	TRUE	TRUE	FALSE	0.869516211426639	3
MSTRG.7462.3	NA	NA	NA	0.681992418076456	3.81572484758761e-08	FALSE	TRUE	TRUE	TRUE	FALSE	1	3
MSTRG.26797.2	NA	NA	NA	1.44786111406409	4.44565014561101e-08	TRUE	FALSE	FALSE	FALSE	TRUE	0.0335806985624416	3
MSTRG.12905.13	NA	NA	NA	5.31382152992192	6.52415093891683e-08	FALSE	TRUE	TRUE	TRUE	FALSE	0.999679878109083	3
MSTRG.13995.3	NA	NA	NA	0.962606324387025	1.56370417617467e-07	FALSE	TRUE	TRUE	TRUE	FALSE	0.58154955167516	3
MSTRG.18191.11	NA	NA	NA	-1.32481584759874	1.91852160438039e-07	FALSE	TRUE	TRUE	TRUE	FALSE	0.948829169933556	3
MSTRG.4650.1	NA	NA	NA	0.957383316436441	2.15460478105022e-07	TRUE	FALSE	FALSE	FALSE	TRUE	0.000547888966131491	3
MSTRG.13303.1	NA	NA	NA	-0.685601477164698	2.22035226124767e-07	FALSE	TRUE	TRUE	TRUE	FALSE	0.990778111872862	3
MSTRG.22528.2	NA	NA	NA	2.0305797735459	2.63008281866294e-07	FALSE	TRUE	TRUE	TRUE	FALSE	0.999999999997988	3
MSTRG.18116.3	NA	NA	NA	-0.479694351492534	2.92772694352518e-07	FALSE	TRUE	TRUE	TRUE	FALSE	0.827551297670833	3
MSTRG.1810.2	NA	NA	NA	2.02219252021224	3.23820057500238e-07	FALSE	TRUE	TRUE	TRUE	FALSE	0.775314317129794	3
MSTRG.7886.4	NA	NA	NA	0.990507958942202	5.08745400899848e-07	FALSE	TRUE	TRUE	TRUE	FALSE	0.610580758223459	3
MSTRG.15395.41	NA	NA	NA	-5.67561530143697	5.39802493707807e-07	FALSE	TRUE	TRUE	TRUE	FALSE	0.852476621398707	3
MSTRG.24775.1	NA	NA	NA	-0.574126453996536	5.73369875952649e-07	FALSE	TRUE	TRUE	TRUE	FALSE	0.951964753166432	3
MSTRG.29728.4	NA	NA	NA	0.571533010858243	7.11660208396844e-07	FALSE	TRUE	TRUE	TRUE	FALSE	0.887803253979035	3
MSTRG.23405.14	NA	NA	NA	-0.440256519165118	7.52397327004691e-07	FALSE	TRUE	TRUE	TRUE	FALSE	0.375175884870651	3
MSTRG.25970.1	NA	NA	NA	-0.877526923040022	7.73602395574598e-07	FALSE	TRUE	TRUE	TRUE	FALSE	0.932528057560199	3
MSTRG.8855.3	NA	NA	NA	-0.971926678056378	1.21749000776836e-06	FALSE	TRUE	TRUE	TRUE	FALSE	0.399160243213888	3
MSTRG.19311.3	NA	NA	NA	0.41422363883569	1.30598050009102e-06	FALSE	TRUE	TRUE	TRUE	FALSE	0.736460500406005	3
MSTRG.27256.41	NA	NA	NA	0.751436748837808	1.3405939917089e-06	FALSE	TRUE	TRUE	TRUE	FALSE	0.762796756843485	3
MSTRG.17321.18	NA	NA	NA	1.55238886531787	1.38214961068393e-06	FALSE	TRUE	TRUE	TRUE	FALSE	0.999988603529369	3
MSTRG.16735.7	NA	NA	NA	0.548060265679428	1.49225061658573e-06	FALSE	TRUE	TRUE	TRUE	FALSE	0.99816178062791	3
MSTRG.6066.5	NA	NA	NA	-0.971382022088229	1.93700596280578e-06	FALSE	TRUE	TRUE	TRUE	FALSE	0.682837739154848	3
MSTRG.3342.12	NA	NA	NA	-0.645353509234211	2.08972199288118e-06	FALSE	TRUE	TRUE	TRUE	FALSE	0.867282624004837	3
MSTRG.3703.7	NA	NA	NA	5.39278849377868	2.15916951650124e-06	FALSE	TRUE	TRUE	TRUE	FALSE	0.624651149981569	3
MSTRG.4920.94	NA	NA	NA	-2.74971987356474	3.0187628392598e-06	FALSE	TRUE	TRUE	TRUE	FALSE	0.973345921145333	3
MSTRG.4850.1	NA	NA	NA	-1.18353468942972	3.11771746778628e-06	FALSE	TRUE	TRUE	TRUE	FALSE	0.70193343010605	3
MSTRG.17727.2	NA	NA	NA	-2.27667793863411	3.79094133575979e-06	TRUE	TRUE	FALSE	FALSE	TRUE	0.00860118871811363	3
MSTRG.16432.5	NA	NA	NA	0.605755909808395	4.52189205031199e-06	FALSE	TRUE	TRUE	TRUE	FALSE	0.54666474747296	3
MSTRG.4346.2	NA	NA	NA	0.768313874077798	5.78097601686055e-06	FALSE	TRUE	TRUE	TRUE	FALSE	0.966701416059771	3
MSTRG.14688.5	NA	NA	NA	0.762627731329867	6.36377348819907e-06	FALSE	TRUE	TRUE	TRUE	FALSE	0.996163442416665	3
MSTRG.9458.15	NA	NA	NA	0.941973976075671	8.48788928675448e-06	FALSE	TRUE	TRUE	TRUE	FALSE	0.999989920525445	3
MSTRG.25281.8	NA	NA	NA	4.52701033246078	8.90133441317521e-06	FALSE	TRUE	TRUE	TRUE	FALSE	0.705226868119237	3
MSTRG.16295.6	NA	NA	NA	4.44542315714802	1.14106316592065e-05	FALSE	TRUE	TRUE	TRUE	FALSE	0.673219781905313	3
MSTRG.12405.3	NA	NA	NA	0.496450763719189	1.16221819422553e-05	FALSE	TRUE	TRUE	TRUE	FALSE	0.478463019857753	3
MSTRG.8407.8	NA	NA	NA	0.71607825827339	1.38758341643773e-05	FALSE	TRUE	TRUE	TRUE	FALSE	0.429513772258957	3
MSTRG.15508.1	NA	NA	NA	0.874026171404257	1.97670482490148e-05	FALSE	TRUE	TRUE	TRUE	FALSE	0.99999999770701	3
MSTRG.18874.3	NA	NA	NA	-0.517218811998397	2.26675807044519e-05	FALSE	TRUE	TRUE	TRUE	FALSE	0.994661410255313	3
MSTRG.2528.6	NA	NA	NA	-1.09313100357333	2.40543381304588e-05	FALSE	TRUE	TRUE	TRUE	FALSE	0.981859713139593	3
MSTRG.24115.1	NA	NA	NA	0.939531068295586	2.70596686772034e-05	FALSE	TRUE	TRUE	TRUE	FALSE	0.999683295316518	3
MSTRG.15732.8	NA	NA	NA	-0.714918259757296	2.87599769580645e-05	FALSE	TRUE	TRUE	TRUE	FALSE	0.368851872293855	3
MSTRG.27943.6	NA	NA	NA	-0.455431309291676	3.0089913106315e-05	FALSE	TRUE	TRUE	TRUE	FALSE	0.378188598805045	3
MSTRG.20094.3	NA	NA	NA	-0.727087763456922	3.49251282588598e-05	FALSE	TRUE	TRUE	TRUE	FALSE	0.983079519668764	3
MSTRG.29125.3	NA	NA	NA	-1.19246485336508	4.41062779798588e-05	FALSE	TRUE	TRUE	TRUE	FALSE	0.999999752516642	3
MSTRG.4850.6	NA	NA	NA	-1.57327179264747	4.42369195002322e-05	FALSE	TRUE	TRUE	TRUE	FALSE	0.723492574140054	3
MSTRG.14645.2	NA	NA	NA	0.579304867290208	4.95726373544856e-05	FALSE	TRUE	TRUE	TRUE	FALSE	0.999587490730522	3
MSTRG.21086.14	NA	NA	NA	0.695575277305922	5.18973491080895e-05	FALSE	TRUE	TRUE	TRUE	FALSE	0.873234964815672	3
MSTRG.27256.47	NA	NA	NA	0.780939771810832	5.26951958931829e-05	FALSE	TRUE	TRUE	TRUE	FALSE	0.763034779798251	3
MSTRG.2115.4	NA	NA	NA	0.647230989408902	5.65184584377565e-05	FALSE	TRUE	TRUE	TRUE	FALSE	0.999794049516265	3
MSTRG.3138.8	NA	NA	NA	-0.553139668750788	6.68864340306128e-05	FALSE	TRUE	TRUE	TRUE	FALSE	0.998153459285496	3
MSTRG.17220.2	NA	NA	NA	-0.320444566098896	7.07518814006416e-05	FALSE	TRUE	TRUE	TRUE	FALSE	0.804968789907687	3
MSTRG.15157.13	NA	NA	NA	-0.849980044476728	7.81685360764065e-05	FALSE	TRUE	TRUE	TRUE	FALSE	0.999972626836617	3
MSTRG.18077.1	NA	NA	NA	2.08103697175104	8.77236301251472e-05	FALSE	TRUE	TRUE	TRUE	FALSE	0.998958810796217	3
MSTRG.14237.1	NA	NA	NA	0.717967062722992	9.36848500747775e-05	FALSE	TRUE	TRUE	TRUE	FALSE	0.991785521250193	3
MSTRG.12667.8	NA	NA	NA	5.21730676440887	9.75117701009728e-05	FALSE	TRUE	TRUE	TRUE	FALSE	0.54377374179739	3
MSTRG.3796.3	NA	NA	NA	3.12461868757534	0.000122282530422201	FALSE	TRUE	TRUE	TRUE	FALSE	0.988280319617701	3
MSTRG.9153.5	NA	NA	NA	-0.936262051748842	0.000132800215592198	FALSE	TRUE	TRUE	TRUE	FALSE	0.990026023980936	3
MSTRG.26442.15	NA	NA	NA	0.592333449512878	0.000150734014864468	FALSE	TRUE	TRUE	TRUE	FALSE	0.400185771443993	3
MSTRG.5264.1	NA	NA	NA	1.49335139984286	0.000151758905389717	TRUE	FALSE	FALSE	FALSE	TRUE	0.00211795800646234	3
MSTRG.16929.9	NA	NA	NA	0.933934690865095	0.000158192517732813	FALSE	TRUE	TRUE	TRUE	FALSE	0.997364122945985	3
MSTRG.5136.1	NA	NA	NA	1.26612502929988	0.000159088341870822	FALSE	TRUE	TRUE	TRUE	FALSE	0.981685783097484	3
MSTRG.1810.3	NA	NA	NA	2.25801462436447	0.000190976448817864	FALSE	TRUE	TRUE	TRUE	FALSE	0.775314317129794	3
MSTRG.14134.4	NA	NA	NA	-0.667217355973641	0.000222823527751998	FALSE	TRUE	TRUE	TRUE	FALSE	0.806275909702609	3
MSTRG.3267.4	NA	NA	NA	0.910514930866256	0.000236876327538426	FALSE	TRUE	TRUE	TRUE	FALSE	0.999977830535871	3
MSTRG.16570.9	NA	NA	NA	-0.533490419524225	0.000267845375674859	FALSE	TRUE	TRUE	TRUE	FALSE	0.956545320552069	3
MSTRG.14650.7	NA	NA	NA	0.38320632640724	0.000274549915858831	FALSE	TRUE	TRUE	TRUE	FALSE	0.999607294198246	3
