gene_id	length	eff_length	est_counts	tpm
CTSC	63751	55201.97	2575.99999	67.7346598
CTSD	29644	25231.536	7016.10739	152.440096
CTSF	78049	67293.656	774.000531334222	19.2024720443502
CTSH	169422	150393.378	347.05941	11.9921355
CTSK	46141	40625.404	132.00738	2.1261821
CTSL	87511	75652.476	12664.12333	358.668553
CTSLP2	1991	1166.716	1	0.175385
CTSO	36234	33200.42	49.00000560669	0.8035920813394
CTSS	38896	33656.272	552.99987	22.514669
CTSV	38064	33651.562	426.99971	13.1717824
CTSW	9295	7088.841	1	0.155392
CTSZ	71167	62342.074	3498.024238	109.199385
CTTN	18688	14551.665	8240.74863	184.269111
CTTN-DT	3669	2841.779	21.99997	1.982182
CTTNBP2	20635	17331.917	7	0.0575428
CTTNBP2NL	8983	7879.922	729.07601	6.4125836
CTU1	2126	1850.22	94	1.9364
CTU2	12000	9266.271	866.99977	24.235845
CTXN1	1237	961.224	39	1.54644
CUBN	15996	14065.646	7	0.0228991
CUEDC1	17069	13484.155	1832.7707	43.292488
CUEDC2	3259	2155.93	998.00009	63.634728
CUL1	46845	42156.748	3166.00304301	42.424778834
CUL2	120201	106688.014	1556.04329292014	22.3895400436091
CUL3	27924	23789.289	3474.00239	50.4688577
CUL4A	28273	25001.2153	2731.00453	36.496665
CUL4B	172037	161036.6764	3404.39387872575	31.4546033873776
CUL5	12390	10746.028	839.671	5.604284
CUL7	72554	67589.968	896.00079	7.9966281
CUL9	39992	35028.242	548.0001	8.023832
CUTA	20103	13573.814	1742.26343	128.979357
CUTALP	22730	17861.0397	477.75352	11.124413
CUTC	3502	2398.926	974.00029	41.388411
CUX1	109422	103079.177	2385.6281733497	21.1057797625263
CUX2	8155	7327.702	3	0.0177906
CUZD1	9484	8105.1	41.1754	0.908173
CWC15	5810	4155.374	535.36388	26.176033
CWC22	5916	5364.44	917	13.5764
CWC25	19077	15216.256	1039.88848	17.574818
CWC27	86376	78379.858	1016.75655	22.58639544
CWF19L1	11780	9574.053	1073.5882	22.52814
CWF19L2	9132	8028.918	377.99962	4.8635454
CX3CL1	12957	11853.918	18.99999	0.2212654
CXADR	8991	7660.398	311.0687	4.087391
CXCL1	1748	1196.482	256.0003	13.60192
CXCL12	9046	7115.777	3	0.046479
CXCL16	6684	5305.176	212.00006	7.208949
CXCL2	2260	1432.74	627.1757	39.04889
CXCL3	4130	3026.926	258.99955	10.964885
CXCL5	2436	2160.22	8015.95	141.432
CXCL6	2635	1807.759	2	0.0604407
CXCL8	6701	5322.142	325.40857	13.8538493
CXCR4	12309	10378.54	3	0.0945597
CXXC1	22811	17847.461	808.43099	30.432832
CXXC1P1	3855	3027.668	1	0.0235098
CXXC4	12861	11768.4543	23.00003	0.2642325
CXXC4-AS1	10753	9925.66	2	0.0164705
CXXC5	13143	8744.8679	679.59835	17.802105
CXorf38	11519	10691.66	561.4399	5.477891
CXorf58	3689	2861.741	4	0.3172236
CYB561	28047	22256.024	1135.16332	23.630414
CYB561A3	30705	24913.933	1604.74784	33.7830189
CYB561D1	23203	20721.034	412.9999	3.663232
CYB561D2	6660	5005.34	306.99936	13.306159
CYB5A	12735	10836.6146	1909.99987	121.254071
CYB5B	38143	33454.752	7268.78589	240.1511802
CYB5D1	7643	5988.495	1520.86801	21.024122
CYB5D2	5743	4364.208	334.00007	10.856337
CYB5R1	8404	6473.628	498.99953	14.9074516
CYB5R2	18078	14227.5538	78.99999	3.67421129
CYB5R3	55698	46602.327	2430.09535	72.6198861
CYB5R4	10737	9909.668	1114.0394	23.68896
CYB5RL	28745	26263.206	392.7936	3.4489195
CYBA	16022	11335.896	2923.99779	367.254875
CYBB	12002	10347.457	3	0.0293549
CYBC1	68564	54500.244	2056.4298	58.9870097
CYBRD1	11727	9796.739	2817.00263	34.442272
CYC1	4397	3293.949	4815.99894	197.853972
CYCS	7703	6599.988	11489.99986	262.631272
CYCSP24	316	67.4032	1	0.565472
CYCSP6	302	59.5209	1	0.640357
CYFIP1	43849	36680.802	4134.44479	46.3268692
CYFIP2	45966	39079.472	1429.99978047824	13.5629135045796
CYGB	5237	3858.116	28.5353	1.522416
CYLD	41596	37468.909	823.000510357073	8.53078180456208
CYLD-AS1	4947	4119.664	3	0.116532
CYP19A1	23211	18157.0935	1	0.0685239
CYP1A1	15953	13470.992	5.999999	0.10406898
CYP1A2	3132	2856.22	3.06051	0.0408408
CYP1B1	15499	13607.6683	1271.3575	10.85314
CYP1B1-AS1	35149	24257.5334	13	0.8554281
CYP1D1P	1433	1157.22	3	0.0988088
CYP20A1	20816	18334.044	382.97583	7.010667
CYP21A1P	4813	3717.996	0.935732	0.348509
CYP24A1	8412	6765.715	14575.3549	300.34212
CYP26A1	7912	6257.446	66	2.425427
CYP26B1	14053	12674.176	431.0005	7.390158
CYP27B1	8289	6422.1428	42.999966	1.2885499
CYP27C1	11810	10982.66	49.000017	0.39021326
CYP2C18	3781	3229.44	1	0.0318891
CYP2C19	8182	7354.66	2	0.019773
CYP2C9	7277	5898.108	2.0023	0.0333958
CYP2D6	14710	12227.988	7.01273	0.13491
CYP2D7	21154	16465.976	38.987299	0.6663969
CYP2D8P	4468	3640.66	18	0.565954
CYP2E1	16820	14062.394	1	0.0835437
CYP2J2	10120	8741.1	1	0.0237737
CYP2R1	12998	10240.595	270.6038	7.902023
CYP2S1	6520	4865.481	457.78094	10.399343
CYP2U1	9455	8627.66	225.99985	1.9407914
CYP2U1-AS1	19749	16999.258	1	0.0143222
CYP2W1	6696	5317.18	1	0.0620533
CYP39A1	5887	4554.6994	9	0.159089
CYP3A4	11886	9955.616	2	0.0677459
CYP3A43	17830	13440.2034	1.00106	0.0389647
CYP3A5	26586	22449.49	60.74535	2.3992202
CYP46A1	14541	12610.62	36	0.216655
CYP4A22-AS1	921	645.224	3.28229	0.193891
CYP4F11	14344	12965.1	168.67263	2.3969333
CYP4F12	21104	16439.889	113.58838	4.2388008
CYP4F23P	1579	1303.22	1	0.0292464
CYP4F26P	11843	9085.277	57	2.030289
CYP4F29P	2349	1521.911	1	0.0379921
CYP4F3	16340	13883.7937	144.49156	2.8896768
CYP4F33P	256	35.942	1.97399	2.09332
CYP4F35P	3266	2717.96	7.91219	0.115979
CYP4F8	17738	14436.321	3.00396	0.0402977
CYP4V2	17993	16889.884	117.9997	0.967591
CYP51A1	8292	6913.142	2141.33326	31.138794
CYP51A1-AS1	4237	3685.44	3	0.0853823
CYP7B1	8049	7497.478	41	0.217458
CYREN	16226	12551.569	941.25516	39.5012692
CYRIA	7736	6357.237	3	0.102992
CYRIB	46127	37588.357	3311.20805002327	73.8040450005073
CYS1	3552	3000.521	35	0.481728
CYSLTR1	8415	7587.66	1.05096	0.0145227
CYSRT1	762	486.224	12	0.940669
CYSTM1	3318	1939.352	957.693	76.952
CYTH1	30207	25794.872	517.01975	11.902076
CYTH2	25884	22336.0486	1896.75937	33.8511676
CYTH3	9579	6821.608	1666.00273	21.153176
CYTH4	12772	9783.3034	8.999998	0.1299698
CYTIP	6661	4454.981	1	0.019736
CYTOR	39170	28444.0731	836.353005	83.7678115
CYYR1-AS1	3834	3283.173	6.72472	0.0817258
CZIB	7982	6051.656	591.99968	28.4756961
CZIB-DT	3591	3315.22	7	0.0804779
D2HGDH	22981	18687.7939	198.70494	5.930502
DAAM1	24284	20721.6784	310.000103	4.9016739
DAAM2-AS1	8885	7230.943	3	0.041172
DAB2	22432	17863.991	881.00027	10.0699104
DAB2IP	28569	25571.2194	113.55722	1.1198719
DACT1	15501	13570.582	10.0000006	0.149614207
DACT2	8733	7629.88	67	1.240886
DACT3	8550	7722.66	8.21205	0.1249002
DAD1	2556	1195.6924	3183.00312	298.851927
DAG1	64640	59404.6	3166.5574	28.1056004
DAGLA	11498	10946.44	343	2.36697
DAGLB	15674	12916.803	729.0004	14.3650835
DALRD3	21392	17255.396	350.66576	10.091763
DANCR	22537	18723.4414	777.000502	40.3609947
DAND5	3512	2960.44	5	0.1292179
DANT2	11366	8332.779	22.00003	1.5822578
DAP	5753	4143.0514	1770.0005	33.641441
DAP3	22519	15424.0533	2367.55011	75.642323
DAP3P2	510	234.301	4	0.650695
DAPK1	46771	41571.9051	2814.99676	24.9582836
DAPK2	24701	21116.222	137.662304	4.4300307
DAPK3	8962	7031.692	366.4488	22.82129
DAPP1	9688	8584.884	2.9999954766	0.042998946949
DARS1	9475	6443.138	3164.99893	75.625419
DARS1-AS1	27590	18256.9989	10.06973	0.958456
DARS2	37001	33415.864	3509.485627907	44.95942816443
DAW1	5929	4550.278	81.00009	2.857619
DAXX	78261	60753.0869	1192.70596	32.2006584
DAZ1	11691	10587.88	0.5	0.00969234
DAZ3	13810	12431.1	0.5	0.00969234
DAZAP1	22424	19390.581	2878.8776	66.022119
DAZAP2	17320	13183.685	8020.85454	215.118118
DBET	3363	3087.22	5	0.0617296
DBF4	12464	10257.882	904.4161	28.89153
DBF4B	16046	13288.288	1034.58483	25.573005
DBI	7421	4387.668	7693.99656	1010.764778
DBIL5P	4271	3227.4891	32	0.507936
DBIP2	262	38.7508	1	0.983584
DBN1	17368	14335.259	3185.00189	52.499995
DBNDD1	14194	12263.578	1628.00039	33.7320104
DBNDD2	11024	8542.008	105.26622	4.660988
DBNL	47921	41854.046	2786.94396	79.090686
DBP	10836	9457.108	170	7.912507
DBR1	21702	18944.242	519.00039	8.3105821
DBT	16416	15312.86	283.4418	5.90778
DCAF1	17546	16718.66	996.8105	6.987625
DCAF10	19100	17721.204	861.01891	8.26518
DCAF11	42013	31568.7202	1251.45545681855	27.8574592603325
DCAF12	6426	5047.15	2118.15783	25.615116
DCAF12L2	2791	2515.22	5	0.0757679
DCAF13	20249	17767.049	3152.9977	95.717083
DCAF13P1	1330	1054.22	2.00085	0.072339
DCAF13P3	1334	1058.22	3	0.108053
DCAF15	5713	4058.762	596.52112	14.303612
DCAF16	5837	5009.725	418.1805	8.0381
DCAF17	20450	17165.3856	1026.999713636	13.14543001
DCAF4	19902	15765.65	437.29421	13.238854
DCAF4L1	4710	4434.22	10	0.0859556
DCAF5	22352	19869.996	1434.6592	15.902759
DCAF6	21885	18575.949	1948.12468	26.517831
DCAF7	43969	38729.303	4329.31723	50.9387671
DCAF8	26963	21999.539	3008.60312	72.070732
DCAF8-DT	2261	1433.74	6	0.753742
DCAF8L1	3458	3182.22	1	0.0119774
DCAKD	51348	42247.457	387.2989	10.36476815
DCBLD1	13397	10132.2818	2075.47789	29.804992
DCBLD2	18595	15838.259	18220.66922	134.730666
DCDC1	38740	35453.0824	151.03314	1.2907869
DCDC2	8738	7928.8834	1438.68521	14.39451
DCHS1	11122	10571.806	9	0.0328662
DCHS2	35994	33787.843	2	0.00694684
DCK	10815	9281.4112	1097.327	18.687128
DCLK1	31874	29667.859	28.0678	0.2351718
DCLK2	16481	14554.607	264.4742	6.362155
DCLRE1A	9398	8570.664	1191	11.32835
DCLRE1B	15335	13680.358	502.9993	6.976694
DCLRE1C	101762	91282.368	427.02702001497	4.60768520022165
DCP1A	10426	8771.438	654.00041	6.921225
DCP1B	10269	8338.586	188.93097	4.7697022
DCP2	28321	25847.494	832.193060015601	11.1140890005794
DCPS	9913	8809.918	770.0002	8.20919
DCST1	9446	8067.104	1	0.0198181
DCST1-AS1	822	546.224	30	2.09335
DCST2	8111	6732.199	7	0.1366077
DCTD	16252	11585.073	2035.99634	60.386228
DCTN1	59446	51750.0733	7502.77428169896	83.955913064516
DCTN1-AS1	12815	10608.829	2	0.0522038
DCTN2	46513	37540.9432	4068.17529	204.499106
DCTN3	9987	6955.625	1036.99995	71.883543
DCTN4	18030	13900.332	1479.00027	16.518582
DCTN5	18394	16187.889	2671.77339	48.617742
DCTN6	4750	3095.435	862.0001	42.957401
DCTN6-DT	806	530.224	15	1.07826
DCTPP1	5486	3831.344	2534.00339	107.476435
DCUN1D1	16476	14270.089	590.82115	11.452808
DCUN1D2	13356	10323.447	264.03662	8.432491
DCUN1D3	8132	7580.44	333.086	3.11708
DCUN1D4	31643	25576.433	1206.18811	25.027312
DCUN1D5	21140	18145.0696	1240.669	51.296879
DCX	63617	60031.906	2	0.0129505
DCXR	13906	8396.8064	682.99974	48.837215
DDA1	6260	4883.653	851.83878	53.35042
DDAH1	8664	7836.664	617.744	6.37902
DDAH2	83089	63784.572	635.1548838	19.413976326
DDB1	117270	104935.0005	9000.748397	98.7675033
DDB2	18879	14482.1685	1942.77936	59.709282
DDC	19622	15761.503	21.98587	1.3339765
DDHD1	53790	49929.158	792.24919	6.9531092
DDHD2	30331	23787.8463	1671.02997	39.8705012
DDI2	37227	35020.876	1299.77309	5.0315875
DDIAS	17273	13985.2528	1264.9995	29.125553
DDIT3	5377	3722.378	213.0003	12.625728
DDIT4	8587	7208.1	5826.99975	149.937169
DDIT4L	4009	3181.702	51.99995	1.169432
DDN	3815	3539.22	30	0.323076
DDN-AS1	5592	4223.9721	70.00005	2.519333
DDO	6104	5276.66	1	0.0218394
DDOST	5663	4306.5704	5696.78597	130.623532
DDR1	265621	219185.5877	1112.174046	23.18980256
DDR1-DT	23944	22289.32	2.0017564	0.02056746
DDR2	28489	26007.102	16.999949872	0.182705486411
DDRGK1	3776	2673.024	1557.00256	59.704677
DDT	12930	8834.8816	1382.664833	163.3839102
DDTL	3127	2575.44	60.3307	1.7604
DDX1	70817	64198.28	8165.9740161	140.503771513
DDX10	55040	49256.86	1950.0042	70.358441
DDX11	46345	38074.306	2562.42451	69.8478112
DDX11-AS1	9027	7372.366	38.71182	2.6688151
DDX11L16	7404	6025.1	2.24133	0.0713751
DDX11L2	3055	2503.44	5.03374	0.138905
DDX12B	3158	2882.22	51.5251	0.68137
DDX12P	2947	2671.22	24.3774	0.347832
DDX17	22306	19548.686	9438.83121	81.770895
DDX18	12516	10861.404	6110.14756	74.818416
DDX19A	24297	20160.536	1861.3363	40.9540535
DDX19A-DT	3968	3140.664	20.00002	1.1848048
DDX19B	20623	16210.75	741.0715117152	21.16781158161
DDX20	81572	75780.624	592.000330067194	7.17170210035868
DDX21	45551	42241.64	12366.1117342017	113.941404299521
DDX23	40472	34148.6761	6549.6611	120.2668877
DDX24	41856	36616.576	5250.57078	78.27585
DDX25	18497	15739.514	6.016006	0.1277909
DDX27	12787	11408.108	3283.093564	53.6305036
DDX28	2317	2041.22	489	9.13082
DDX31	11294	9915.104	1014.00004	12.8207547
DDX39A	20232	14441.089	2867.00155	114.824114
DDX39B	219725	172062.2309	8255.972213	325.202989
DDX3X	246706	227699.6319	18610.9711522311	333.639777362232
DDX3Y	11703	9221.287	2139.39809	37.942692
DDX4	19491	15630.541	1	0.0152323
DDX41	27749	21564.5188	2105.99966	66.393207
DDX42	31621	26657.457	6591.99821	97.536139
DDX46	23674	20367.253	7047.932	90.6428495
DDX47	14579	11269.895	2871.96882	73.099232
DDX49	15080	11236.5923	982.99961	26.122694
DDX5	116587	105280.561	26002.1517200191	805.871304000165
DDX50	5731	4352.173	1668.99964	34.873999
DDX50P1	2400	2124.22	1.01846	0.0182741
DDX51	12575	10920.328	1198.55904	17.542445
DDX52	42485	38072.604	1224.23956	15.7750962
DDX53	3630	3354.22	1	0.0113632
DDX54	13614	10857.425	3001.00907050693	45.7208000383193
DDX55	16309	12746.3199	1491.20006	32.344603
DDX56	16820	13515.396	3524.5954	94.498499
DDX59	9546	7339.886	505.99994	12.3536535
DDX6	22354	20423.548	2493.07799	17.2693358
DDX60	42720	39410.808	202.19365	1.5091408
DDX60L	33000	28588.303	1101.11856	15.0400923
DEAF1	36927	29022.1622	572.03781	20.428541
DECR1	15797	10557.904	1058.197829	72.9172837
DECR2	32028	22802.8984	595.6885	21.673722
DEDD	15916	12634.7796	770.1954	24.766024
DEDD2	13085	9500.296	1458.99963	46.521009
DEF6	14114	12459.32	3.01061	0.0554334
DEF8	34768	26815.0301	1651.90564	87.790891
DEFB1	375	106.013	3	1.07858
DEGS1	3980	2889.0154	3446.81662	77.523939
DEGS2	5095	4268.435	18.00003	0.337761
DEK	25972	22662.682	5111.59593	85.18834
DELE1	11681	9750.556	1613.1873	39.253756
DELEC1	10934	8662.7545	5	0.0800652
DENND10	15432	12398.601	1096.16963	27.214592
DENND11	18299	17195.88	778.7847	4.227752
DENND1A	27833	24259.5368	935.99962	9.562137
DENND1B	22896	19862.734	338.00012	3.6125667
DENND1C	18738	14877.537	10	0.27098
DENND2A	21206	18448.43	104.00111	1.534372
DENND2B	58927	42313.0303	500.34146	18.748023
DENND2C	17755	16376.138	13.99996	0.1179883
DENND2D	12363	10156.78	42.99996	1.0550067
DENND3	46225	40165.149	963.0010366992	16.067185129651
DENND3-AS1	6525	4594.785	75.88113	4.147437
DENND4A	29034	26552.294	522.0045	4.337531
DENND4B	18167	14582.652	242.91806	17.63948
DENND4C	35794	33312.154	1362.9733	8.4055632
DENND5A	159958	148926.922	1911.23029328767	23.8594981078117
DENND5B	20439	18508.654	2391.00367	13.850143
DENND5B-AS1	1670	1118.482	6	0.275453
DENND6A	6808	5171.7569	446.0003409	5.2407881
DENND6A-DT	2919	2643.22	1.00031	0.0144242
DENND6B	9780	8401.169	60	0.621361
DENR	5141	4037.926	364.59654	19.257053
DEPDC1	14738	13359.138	2314.9992	24.432231
DEPDC1-AS1	1247	971.224	4	0.156976
DEPDC1B	7835	6180.4	1330.5	23.518823
DEPDC4	11371	8642.5603	63.99994	2.525097
DEPDC5	200947	183421.6511	271.00875	3.1640366
DEPDC7	6083	4979.888	296.9996	8.329284
DEPP1	3601	2773.702	55	1.1803785
DEPTOR	4532	3704.698	49	0.814407
DERA	9442	6688.317	1387.0016137212	43.65134917255
DERL1	12755	11100.423	2818.00298	54.017114
DERL2	12293	8708.242	1049.44112	54.571813
DERL3	26099	20869.1108	11	0.2609591
DERPC	5564	5012.44	1713.038	25.97087
DESI1	5717	4616.479	129.53644	2.795987
DESI2	6488	5385.006	2099.3527	23.962795
DET1	15980	13922.0434	224.0861	4.205457
DEXI	9442	8338.918	742.0006	20.29129
DFFA	8182	7354.664	876.9859	12.6602
DFFB	25548	22514.5	141.3170286313	3.2381546593
DFFBP1	979	703.224	7	0.379399
DGAT1	9733	7528.999	575.00019	12.458459
DGAT2	16804	14322.102	67.000057	2.7403929
DGCR11	2214	1938.22	43	0.845583
DGCR2	21680	19749.659	1262.35321	12.6630587
DGCR5	33027	30269.208	106.82763	1.108461
DGCR6	11208	9001.837	71.84823	2.595277
DGCR6L	3069	2241.672	548.1949	23.89115
DGCR8	32892	29858.577	1478.3618	16.311513
DGKA	56150	42715.5644	365.729875806	13.16387096225
DGKD	26749	22961.6196	5003.1154342	75.397705734
DGKE	18219	16564.332	405.005579	3.631255
DGKG	22146	19167.924	619.9999	24.3196446
DGKH	58409	55693.5699	349.42122	2.1286688
DGKI	47042	43278.9694	1	0.0129324
DGKK	7494	7218.22	1	0.00528033
DGKQ	10781	9402.393	489.99999	7.813385
DGKZ	52039	45457.3806	1370.68945	18.9825067
DGLUCY	52034	42385.743	555.85398	23.7011539
DGUOK	6260	4053.86	1783.99969	113.671284
DGUOK-AS1	6582	3829.057	102.00005	8.671369
DHCR24	31456	28146.796	2309.00219	22.4761265
DHCR24-DT	1772	672.125	2	0.590664
DHCR7	36696	31180.76	3113.9974	55.9903706
DHDDS	50131	40790.4738	658.04662	19.625829
DHDDS-AS1	1669	1117.505	2	0.1945867
DHDH	3189	2085.93	20.99999	1.282764
DHFR	10680	8749.643	5887.86147	91.847927
DHFR2	12445	10790.396	489.00009	6.043264
DHFRP1	559	283.258	246.815	33.211
DHODH	15465	12983.604	631.0028	20.5808725
DHPS	16564	10538.4594	843.29576	39.1197246
DHRS1	13438	10404.603	319.00044	15.701626
DHRS11	23163	18750.628	286.77821	7.2371014
DHRS12	9835	6806.18	69.94409	4.908408
DHRS13	6826	5447.257	118.00002	3.099551
DHRS2	19668	16910.212	53.90694	1.1772762
DHRS3	4602	3498.949	367.4646	10.601445
DHRS4	8050	5843.788	564.3278	35.412431
DHRS4-AS1	44383	38591.807	477.914380011129	10.1837330016948
DHRS4L2	8993	6236.504	93.09354123919	3.8750060561458
DHRS7	10884	7860.35	1455.3834	95.734623
DHRS7B	10559	7801.471	336.20397	16.9727041
DHRS9	14534	12052.045	3	0.0880772
DHRSX	12800	8939.502	678.50506	21.860814
DHRSX-IT1	1302	750.516	1	0.1015692
DHTKD1	8466	6837.8117	1166.17847	10.159077
DHX15	13417	10660.425	7652.999279	118.9391226
DHX16	54014	45189.108	1200.44612	20.2565959
DHX29	10544	9441.02	2382.0017	20.842399
DHX30	30688	26551.613	2861.60542	36.37889
DHX32	6242	5414.664	20.78653	0.311702
DHX33	14780	13401.1	3242.4447	25.661738
DHX34	9499	8396.385	1769.60568	18.865107
DHX35	19873	17666.836	452.00136	6.016884
DHX35-DT	187	26.2444	3	4.35689
DHX36	33151	27523.519	2289.28361003891	34.3830550006347
DHX37	16030	14375.362	3334.00229	35.3967141
DHX38	15517	11659.808	2776.08886	36.331665
DHX40	13310	10552.376	3721.63663	56.346228
DHX40P1	1412	1136.22	4.36277	0.146349
DHX57	25465	22433.763	968.50824	8.771459
DHX58	9946	7739.837	4.999991	0.295695
DHX8	26502	24089.7388	1918.9575	16.0702542
DHX9	11274	9095.3742	12909.0116	129.349729
DHX9-AS1	1000	724.224	16.0981	0.847216
DIABLO	26082	21393.862	2162.33531	75.2417005
DIAPH1	30148	26011.613	4228.42743	30.6797098
DIAPH2	12933	12381.44	249.005	1.872359
DIAPH3	27149	24391.353	246.8596529	3.183113566
DICER1	218451	209379.9681	2203.0001033679	10.8641834251242
DICER1-AS1	14126	11644.03	56.56197	2.113282
DIDO1	35231	33300.54	2435.999	14.85786
DIMT1	41521	36556.968	1226.01833	39.3835754
DIO2	17454	14746.9991	6345.6187	167.45778
DIO3	3844	3292.44	1	0.0226573
DIO3OS	42815	33162.929	95.2537	2.5089725
DIP2A	47247	43661.86	954.4389	8.669299
DIP2A-IT1	428	152.686	2	0.499254
DIP2B	17621	16242.488	2143.002	11.36049
DIP2C	14249	13145.922	688.9996	4.435039
DIP2C-AS1	18276	16621.396	15	0.3168211
DIPK1A	10941	9562.104	571.9996	12.270272
DIPK1B	4768	4216.44	286.695	5.19071
DIPK2A	11874	9944.538	426	4.91724
DIRAS1	4698	3870.702	60	0.737174
DIRAS2	5246	4418.736	2	0.0199072
DIRAS3	8220	7116.88	96	2.909453
DIRC3	18300	15267.419	1	0.0230687
DIRC3-AS1	39296	34059.236	3	0.0596479
DIS3	23104	21725.084	1642.289	16.309702
DIS3L	21360	17523.2541	2450.18332	39.722354
DIS3L-AS1	1124	572.516	1	0.141031
DIS3L2	29188	25327.244	613.7686	8.849544
DISC1	64428	58361.001	70.9348115	0.452856688
DISP1	50765	43705.2088	123.006637938	6.69411228503
DISP2	13867	12785.7191	44.17788	0.313339
DISP3	7670	6842.664	3.9999953	0.031261343
DIXDC1	19757	17275.141	553.78995	4.11228
DKC1	70098	61273.17	6981.00387	127.7773157
DKFZP434A062	7937	7385.44	5.3093	0.0426454
DKK1	3361	2258.132	5643.0005	232.3251
DKK3	26043	21355.015	524.14532	12.278882
DKKL1	4169	2514.531	4	0.2851635
DLAT	63984	58744.18	2286.00527	33.7159472
DLC1	34249	29290.232	433.16787	6.471478
DLD	16358	12773.165	4563.99584	93.409809
DLEC1	19973	18123.6048	3.00115	0.0445918
DLEU1	55145	43384.0001	357.97079	18.6743668
DLEU2	39754	31756.535	314.78776	10.3449803
DLEU2L	3555	3279.22	12.964	0.150681
DLEU7	10897	9242.328	3.00814	0.0397246
DLG1	233618	214161.9931	1203.1333232783	14.7189823371514
DLG2	144252	130464.617	18.99998	0.2494704
DLG3	29994	27236.254	193.67803	2.885773
DLG4	49919	43301.908	424.5626758	8.198322276
DLG5	67415	61954.7336	2817.69706	18.2444452
DLG5-AS1	5362	4259.08	14	1.5621324
DLGAP1	56830	50825.1695	3	0.0597963
DLGAP1-AS1	7763	5305.9074	296.51964	22.220484
DLGAP1-AS2	7536	5605.628	183.99996	5.471488
DLGAP1-AS3	8084	6705.108	2	0.0483217
DLGAP1-AS4	7915	5708.841	1	0.0304862
DLGAP4	28893	24756.828	560.7174	16.5950887
DLGAP4-AS1	5526	3871.476	1	0.0409296
DLGAP5	8107	6728.146	3482.9987	53.53084
DLK2	6214	5110.884	55.03559	1.70978
DLL3	6747	5377.003	132	2.801985
DLL4	6138	5310.664	11	0.133089
DLST	14813	10459.0952	4485	86.235607
DLX1	9659	7728.59	146.00019	3.5163408
DLX2	4306	3754.44	8	0.139984
DLX2-DT	950	674.224	2	0.113062
DLX4	9752	7821.62	90.99993	2.4045761
DLX6-AS1	45334	41748.928	4.00007	0.0101047
DM1-AS	1943	859.9677	15	2.157919
DMAC1	3461	2633.866	158.846	2.77695
DMAC2	17082	12669.876	2679.25518	108.8988037
DMAC2L	24885	21299.975	238.26851	7.399277
DMAP1	17586	13452.109	789.00044	20.206422
DMBT1	96094	90306.549	8.999995152863	0.490115349614768
DMBT1L1	11602	10499.033	1	0.0109928
DMBX1	5050	4774.22	174.03	1.38935
DMC1	7006	5400.0237	81.00002	6.629864
DMD	316872	292162.2465	6.999999	0.12312966
DMKN	52483	33895.4142	223.000003	27.8614855
DMPK	69016	60495.8327	1204.50897	20.952032
DMRTA1	5586	5310.22	52	0.373235
DMRTA2	5920	5368.44	3	0.044592
DMRTC1B	6669	4738.907	17.0141	0.547604
DMRTC2	9326	7119.973	2	0.0544797
DMTF1	60455	50242.0138	1156.010331	29.60803396
DMTF1-AS1	1943	1134.2117	22	1.49676
DMTN	35544	29201.38	1608.69156	30.567059
DMWD	11005	8806.964	516.27463	14.2702756
DMXL1	37437	33322.4945	1013.99971	5.3641503
DMXL1-DT	5569	4746.636	1	0.342783
DMXL2	47872	44042.2495	2132.00407	20.222239
DNA2	13695	11764.779	1251.49218	18.237527
DNAAF1	16967	14209.345	1.37256	0.0118032
DNAAF10	8036	6381.385	709.89151	15.479199
DNAAF11	13178	9869.022	45.000004	2.0777702
DNAAF2	5796	5244.44	738	10.66004
DNAAF3	19679	14991.255	84.00002	3.2144682
DNAAF3-AS1	1643	1367.22	6	0.167264
DNAAF4	9397	7466.639	271.99986	13.070508
DNAAF5	12240	10068.7562	2092.76276	30.9065297
DNAAF8	10228	8849.142	12.99999	0.6332133
DNAAF9	9063	8511.44	579.00007	3.3432793
DNAH1	39562	37433.9442	76.99999	0.5350166
DNAH10	79355	74667.122	6	0.0239508
DNAH10OS	6003	5727.22	50.3018	0.334758
DNAH11	19597	16840.51	9	0.4267329
DNAH12	32301	29819.006	10	0.105294
DNAH14	77615	72100.194	477.99974	23.5670546
DNAH17	34335	31608.3371	67.00001	0.388491
DNAH17-AS1	9273	8169.961	143.99951	2.8136592
DNAH3	47621	45414.742	7.00299	0.1404155
DNAH5	63355	59494.048	81.00001	0.68062505
DNAH6	19676	18297.118	12.99998	0.069418
DNAH7	26819	24646.4972	34.00006	0.3033419
DNAH9	43354	39246.5337	3	0.066859
DNAI1	10216	7800.3145	1	0.0169156
DNAI3	13255	11600.571	15.000034	0.3623244
DNAI4	16615	13453.5013	17	0.3482904
DNAI7	24286	20151.37	8.0000021	1.00188538
DNAJA1	3428	2600.779	18778.0093	353.223202
DNAJA2	7623	6519.884	3506.99833	54.811586
DNAJA2-DT	716	440.224	8	0.692641
DNAJA3	35709	28309.8276	3391.26932	58.379733
DNAJA4	21788	18478.733	4.999996	0.1297846
DNAJB1	47500	40657.5378	4880.99672	93.8586746
DNAJB11	26304	24097.764	1811.33078	43.8416386
DNAJB12	15695	14040.324	1181.44666	15.617441
DNAJB13	5223	3844.15	11.00001	0.6624087
DNAJB14	28058	24768.3954	1323.07144	39.3069318
DNAJB2	24853	19338.421	932.0000856	20.06380238
