gene_id	length	eff_length	est_counts	tpm
DHCR24	31456	28224.664	4604.44289	46.4888909
DHCR24-DT	1772	698.27	1	0.231589
DHCR7	36696	31310.227	1777.00671	31.5325283
DHDDS	50131	41010.3057	618.00001	18.802564
DHDDS-AS1	1669	1130.479	3.000001	0.1523652
DHDH	3189	2111.84	12	0.902623
DHFR	10680	8795.024	5985.99674	92.582617
DHFR2	12445	10829.303	432.00047	5.8940048
DHFRP1	559	289.785	283.648	38.7438
DHFRP2	14751	12327.685	3.06907	0.0347813
DHH	4683	4413.69	1	0.00896804
DHODH	15465	13041.844	595.07022	22.698379
DHPS	16564	10680.4225	883.65178471533	42.326738298297
DHRS1	13438	10475.951	281.31143	13.5182066
DHRS11	23163	18854.208	273.00012	7.869174
DHRS12	9835	6877.797	57.99992	4.538314
DHRS13	6826	5479.584	225.99949	6.2034831
DHRS2	19668	16974.912	52.0318	1.203651
DHRS3	4602	3524.863	277.02836	8.557054
DHRS4	8050	5895.548	405.788	22.104115
DHRS4-AS1	44383	38727.882	486.90858	11.575689
DHRS4L1	2151	1612.384	1.26695	0.0450696
DHRS4L2	8993	6301.304	253.16975	13.029011
DHRS7	10884	7931.974	1010.9999	50.49747
DHRS7B	10559	7866.174	482.33078	26.7616794
DHRSX	12800	9030.42	1009.7508	23.933736
DHRSX-IT1	1302	763.516	6	0.622104
DHTKD1	8466	6876.2395	1310.30502	12.85757
DHX15	13417	10725.24	6845.99993	122.43866
DHX16	54014	45396.148	763.9950067	14.37328667535
DHX29	10544	9466.878	2471.99806	22.812495
DHX30	30688	26648.868	2771.73394	40.387419
DHX32	6242	5434.074	51.0285	0.790871
DHX33	14780	13433.45	3248.99965	26.585591
DHX34	9499	8422.162	727.2153	7.533639
DHX35	19873	17718.683	476.03059	7.608922
DHX35-DT	187	25.1448	5	7.87083
DHX36	33151	27649.9538	2595.86995	46.315198
DHX37	16030	14414.212	2656.9041	31.366563
DHX38	15517	11750.859	2295.62719	33.224016
DHX40	13310	10617.201	3233.14871	49.131978
DHX40P1	1412	1142.69	7.85158	0.271974
DHX57	25465	22505.463	744.44673	9.6101351
DHX58	9946	7791.631	3.999997	0.2188211
DHX8	26502	24144.8081	2604.98193	22.061769
DHX9	11274	9146.6134	11741.86739	131.575887
DHX9-AS1	1000	730.694	43	2.32934
DIABLO	26082	21503.996	2278.30109	77.7130161
DIAPH1	30148	26108.992	3956.66074295197	39.8051347056385
DIAPH2	12933	12394.38	163.7853	1.196875
DIAPH3	27149	24456.03	208.232930162238	3.0347810014348
DICER1	218451	209593.0465	3110.0002168341	14.4951148278688
DICER1-AS1	14126	11702.29	84.040539383875	4.0877830100847
DIDO1	35231	33345.83	1961	12.45572
DIMT1	41521	36673.428	1141.47428	34.1847948
DIO1	10938	7170.133	1	0.285773
DIO2	17454	14810.5748	348.95173	8.847937
DIO3	3844	3305.38	2	0.0489668
DIO3OS	42815	33389.527	59.299921	2.23061406
DIP2A	47247	43745.97	657.18243243566	6.945872314275
DIP2A-IT1	428	159.018	9	2.24024
DIP2B	17621	16274.778	2947.99786	13.894904
DIP2C	14249	13171.832	819.0001	5.4378465
DIP2C-AS1	18276	16660.33	70.99998	0.850874
DIPK1A	10941	9594.454	782.9998	16.599034
DIPK1B	4768	4229.38	388.191	7.27974
DIPK2A	11874	9989.933	432.99973	5.911675
DIPK2B	9740	8723.4579	4.06136	0.0368566
DIRAS1	4698	3890.169	53	0.674835
DIRAS2	5246	4438.26	1	0.0103194
DIRAS3	8220	7142.76	57.99999	1.796671
DIRC3	18300	15338.749	1	0.0238635
DIRC3-AS1	39296	34182.464	4	0.05672121
DIS3	23104	21757.464	1633.096	15.937125
DIS3L	21360	17613.4894	2475.52848	49.691626
DIS3L2	29188	25418.025	599.67661	9.838533
DISC1	64428	58503.389	38.4832	0.231543
DISP1	50765	43870.9392	145.03809	16.5778973
DISP2	13867	12811.7872	19.144222	0.1584647
DISP3	7670	6862.074	5	0.2011875
DIXDC1	19757	17333.499	331.5662	2.532579
DKC1	70098	61480.327	6146.68153	117.2680842
DKK1	3361	2284.08	6686.9971	301.2034
DKK3	26043	21465.388	111.8724	2.9776491
DKKL1	4169	2553.429	5	0.295524
DLAT	63984	58867.11	2065.9979	27.29858
DLC1	34249	29407.511	0.2280997	0.01799718
DLD	16358	12857.513	4533.00416	95.451119
DLEU1	55145	43661.4929	448.5461693103	19.09184956939
DLEU2	39754	31944.256	239.94148558313	8.3807413671893
DLEU2L	3555	3285.69	22	0.26503
DLEU7	10897	9281.148	1.00361	0.0137328
DLG1	233618	214616.0929	1251.939311	16.2005746
DLG1-AS1	6428	5081.564	1.00000036	0.037815427
DLG2	144252	130788.509	18.18231	0.3423792
DLG3	29994	27301.011	349.02912	5.1291987
DLG4	49919	43457.405	297.83241	6.090943
DLG5	67415	62083.2244	2223.421664	16.4875048
DLG5-AS1	5362	4284.988	10	0.6524394
DLGAP1	56830	50967.0923	6.99999829374	0.0561597658131
DLGAP1-AS1	7763	5364.5386	249.51776	21.535753
DLGAP1-AS2	7536	5651.005	422.85294	12.691648
DLGAP1-AS3	8084	6737.458	2	0.0339806
DLGAP1-AS4	7915	5760.635	3	0.0944912
DLGAP3	7982	7174.2	2	0.0216788
DLGAP4	28893	24853.99	531.39339	20.4528322
DLGAP4-AS1	5526	3910.47	3	0.366744
DLGAP5	8107	6760.526	2861.9988	48.06148
DLK2	6214	5136.764	8	0.3522026
DLL1	8049	6971.95	12.0000428	0.1419807
DLL3	6747	5409.704	54	1.18213
DLL4	6138	5330.07	6	0.0752347
DLST	14813	10560.8043	4141.99628	84.531069
DLX1	9659	7773.937	52.00004828	1.8072401533
DLX2	4306	3767.38	5	0.111264
DLX3	3436	2897.384	1	0.0169684
DLX4	9752	7866.997	81.99991	1.980819
DLX6-AS1	45334	41833.155	3.81657	0.04438987
DM1-AS	1943	886.3579	13.99996	4.915165
DMAC1	3461	2653.295	169.224	3.06319
DMAC2	17082	12773.649	2530.01765406	106.00070110137
DMAC2L	24885	21384.149	473.00043	16.3556036
DMAP1	17586	13549.619	649.99956	17.338906
DMBT1	96094	90442.972	4	0.0546482
DMBT1L1	11602	10524.89	3.01065	0.0343059
DMBX1	5050	4780.69	324	2.68259
DMC1	7006	5437.7162	40.000016	2.6481365
DMD	316872	292724.5931	11	0.2292771
DMGDH	12808	10115.478	6.711314	0.6266393
DMKN	52483	34335.0533	24.999993	1.9029221
DMP1	18225	16339.83	1	0.0188874
DMPK	69016	60695.7713	1042.09197	18.385393
DMRT1	5361	4553.07	3	0.0610304
DMRTA1	5586	5316.69	22	0.163787
DMRTA2	5920	5381.38	2	0.0307949
DMRTC1	5121	4043.768	1	0.0361913
DMRTC2	9326	7171.995	4	0.112634
DMTF1	60455	50464.5699	1331.017791109	36.59720537702
DMTF1-AS1	1943	1153.6475	32	2.23512
DMTN	35544	29350.646	2123.04404	42.447192
DMWD	11005	8859.27	449.8806	10.41836
DMXL1	37437	33420.3569	951.00015	8.8606782
DMXL1-DT	5569	4766.653	3	0.218809
DMXL2	47872	44132.4489	2317.99806	27.399166
DNA2	13695	11810.138	1696.06674	25.204932
DNAAF1	16967	14274.166	6.003549	0.11169785
DNAAF10	8036	6420.239	444.41621	11.288138
DNAAF11	13178	9946.894	48.99999	2.289912
DNAAF2	5796	5257.38	510	7.62672
DNAAF3	19679	15101.631	88.0000200127211	2.55935000080734
DNAAF3-AS1	1643	1373.69	3.0427	0.0876735
DNAAF4	9397	7511.993	242.101370082452	6.5163330128094
DNAAF4-CCPG1	5882	5343.38	7.63743	0.0699832
DNAAF5	12240	10120.0179	1284.84597	19.807318
DNAAF8	10228	8881.549	23	0.723994
DNAAF9	9063	8524.38	374.00332	2.2648569
DNAH1	39562	37482.7166	231	1.445218
DNAH10	79355	74777.12	6	0.1323702
DNAH10OS	6003	5733.69	133	0.918156
DNAH11	19597	16905.22	16.000026	0.4678843
DNAH12	32301	29877.296	2.999997	0.04613064
DNAH14	77615	72229.694	475.004778	24.35715907
DNAH17	34335	31672.2671	22.999997	0.26869322
DNAH17-AS1	9273	8195.855	38.2002	0.8401358
DNAH2	39932	38316.164	3	0.0370308
DNAH3	47621	45466.649	7	0.15560452
DNAH5	63355	59584.752	66.0000414	0.68112795
DNAH6	19676	18329.555	5	0.0309608
DNAH7	26819	24697.5618	47.999977	0.27827035
DNAH9	43354	39343.0293	1	0.0241842
DNAI1	10216	7855.5268	1	0.0597292
DNAI3	13255	11639.407	11	0.160034
DNAI4	16615	13523.6959	17.00221777698	0.432493886769
DNAI7	24286	20248.794	16.00003183297	0.387021047554
DNAJA1	3428	2620.26	9762.00266	190.404837
DNAJA2	7623	6545.764	2792.0029	49.543817
DNAJA2-DT	716	446.694	8	0.708891
DNAJA3	35709	28484.956	2643.999048	47.2384686
DNAJB1	47500	40817.9434	2425.99604	48.030333
DNAJB11	26304	24149.524	1615.80370020057	39.5701641050416
DNAJB12	15695	14079.144	1262.21618	17.9966253
DNAJB13	5223	3876.557	1	0.0781185
DNAJB14	28058	24846.1684	1210.004307	27.5863001
DNAJB2	24853	19467.797	467.00026	10.742519
DNAJB4	6854	5238.224	838.66993	30.678232
DNAJB5	24652	21420.565	103.00002	2.0751147
DNAJB6	27483	22638.657	2706.83081001348	131.674451001797
DNAJB6P2	669	399.758	2	0.198031
DNAJB7	2565	2295.69	3	0.0517258
DNAJB9	3336	2544.9797	494	11.10622
DNAJC1	4600	3264.519	812	17.5566
DNAJC10	333226	327032.738	3285.4453249125	24.5492020730466
DNAJC11	63662	56942.4247	2329.90377	54.2376063
DNAJC12	4288	2941.625	733.99965	33.028682
DNAJC13	22339	19933.9505	1761.37122	9.6035592
DNAJC14	16348	15001.45	1544.0448	20.282469
DNAJC15	8383	7844.384	12	0.3022956
DNAJC16	29034	26341.266	508.99948	4.1947751
DNAJC17	11710	8479.078	259.01842	30.145215
DNAJC18	12103	8872.292	224.03032	3.909614
DNAJC19	16749	13541.299	355.00023	15.2099918
DNAJC19P5	316	73.3804	26	14.0247
DNAJC2	16476	13521.517	1596.00073	38.012738
DNAJC21	44331	40291.354	1170.89456	21.4267618
DNAJC22	10693	9346.694	3437.3601	50.573752
DNAJC24	12228	9275.868	648.23043	15.948834
DNAJC25	7350	6542.07	227.98267	4.231491
DNAJC25-GNG10	1448	1178.69	7.23849	0.243078
DNAJC27	13112	11227.264	131	1.459215
DNAJC27-AS1	26620	22607.3714	12.00000475	2.6024067173
DNAJC28	11286	9400.83	5	0.1459659
DNAJC3	7863	7324.38	1566.1944	11.939349
DNAJC3-DT	15426	13005.154	33.99999	0.5977238
DNAJC30	2536	2266.69	254.051	4.43637
DNAJC4	9264	6082.2376	118.5961647804	5.48688270436
DNAJC5	14573	13765.07	684.9571	5.408763
DNAJC5B	5602	4525.068	2.01589	0.0360943
DNAJC5G	8529	6913.239	1	0.122248
DNAJC6	21338	19185.253	224.0002	2.040306
DNAJC7	70630	59319.817	3983.03896006805	101.853595301365
DNAJC8	5913	4297.357	2364.00175	67.861574
DNAJC9	3419	2622.101	3245	63.711491
DNAJC9-AS1	5273	3926.747	80.68756	7.4397704
DNAL1	14657	12233.876	913.68596	12.37786
DNAL4	3705	2627.836	289.00006	12.272902
DNALI1	10659	9043.334	1	0.0166403
DNASE1	20579	16809.337	119.00001	1.5123821
DNASE1L1	19970	16837.3016	492.00017	10.583522
DNASE1L2	8088	6472.152	28	0.767324
DNASE2	11516	9630.838	694.99944	18.363297
DND1	1595	1325.69	34	1.01516
DND1P1	2118	1579.388	7	0.350864
DNER	4099	3560.384	14	0.185478
DNHD1	57228	52380.906	248.017628	2.7171822
DNLZ	6030	5491.38	86.1825	1.20681
DNM1	50422	44060.4523	3542.394944	85.45846825
DNM1L	135880	124030.847	5001.77512	72.872189
DNM1P35	3951	3412.384	5	0.400878
DNM1P41	3350	3080.69	2	0.0256969
DNM2	49893	42920.3091	1747.3126933204	33.789233278144
DNM3	32613	30189.214	69.99999	0.7429751
DNMBP	16943	15865.764	1175.86695	8.643303
DNMBP-AS1	7028	5950.89	11	0.679754
DNMT1	148705	134788.9018	4638.011396085	43.87244533997
DNMT3A	45019	40441.252	777.0012644845	9.383397647857
DNMT3B	52274	46618.605	318.99969	6.6332164
DNPEP	23576	17977.986	948.99933	38.341081
DNPH1	2680	1605.728	322.9995	31.25259
DNTT	3888	3349.38	4.000000673503	0.0951098158241
DNTTIP1	4833	3217.491	473.00021	19.576618
DNTTIP2	13660	11775.066	2677.36257	48.656749
DOC2A	20925	16114.9021	70.886109250248	2.2826726463292
DOC2B	20191	18307.558	181.99973	1.2465143
DOC2GP	8492	6337.703	8	0.199867
DOCK1	15944	14352.4261	2176.75095	16.605558
DOCK10	52860	48027.8887	753.001227	6.36115526
DOCK11	20017	18939.855	233.00009354	1.4766754827
DOCK2	41955	37111.192	25	0.464002
DOCK3	9069	8799.69	11	0.0494794
DOCK4	55302	50461.829	434.00021	3.2019353
DOCK5	28805	25612.2018	2274.50279	11.8218987
DOCK6	25430	21331.8906	364.243823	8.1916284
DOCK7	84213	76453.9194	1159.63650603643	27.35104660602
DOCK7-DT	1228	958.694	2	0.0825752
DOCK8	79002	72281.591	28.1548	0.3130373
DOCK8-AS1	5704	5165.38	3.00507	0.0472632
DOCK9	96495	90644.8063	519.06737779051	3.4718391437293
DOCK9-DT	807	537.694	6	0.441688
DOHH	5107	4029.768	139.9516	3.710708
DOK1	14592	11091.453	126.00004566	3.88727891
DOK2	5576	3960.361	1	0.117181
DOK3	18131	14630.453	186.99995	5.363921
DOK4	17522	12675.409	5680.93442	158.503338
DOK7	11132	9247.115	29.99997	1.102956
DOLK	2074	1804.69	840	18.4236
DOLPP1	7393	6062.9916	1185.46699	26.586978
DONSON	19483	15982.38	758.07911	25.7616353
DOP1A	31056	29170.997	237.00018	1.977284
DOP1B	32125	30511.598	251.200990783806	1.4079013450387
DOT1L	22816	20392.567	811.78193	5.2064252
DPAGT1	87280	75430.483	940.358785706	25.7335713103
DPCD	3862	2255.088	375.99911	38.630295
DPEP1	11578	8885.303	18.000020298088	0.6521350554453
DPF1	27520	22673.128	67.06179	2.5000851
DPF2	39942	35094.792	1233.71983	25.082782
DPF3	32039	28284.9839	2	0.00710396
DPH1	33985	29137.713	1171.61446	26.630106
DPH1-AS1	443	173.876	1	0.227646
DPH2	18071	13493.293	1050.26481	39.602695
DPH3	8987	7909.768	1157.99982	14.923568
DPH5	22859	18550.266	671.7499	29.761968
DPH5-DT	38290	31826.676	104.00047	3.5514455
DPH6	12314	9890.853	398.00553	17.8029185
DPH7	14963	11195.942	650.27899	22.24809
DPM1	22951	18642.136	2309.52793	111.712902
DPM2	4984	3637.466	1230.04727	67.632378
DPM3	1399	594.171	271.0001	71.73196
DPP3	17842	13537.474	2298.05148	53.90833
DPP3-DT	8546	6122.463	68.54973	3.565577
DPP4	73228	67034.068	13.999997	0.16971221
DPP6	48784	42590.516	1.67147	0.0173481
DPP7	34346	27613.808	636.000063896279	23.0553344697365
DPP8	35219	30941.2145	2602.23107	22.548626
DPP9	55022	47214.857	1578.41094327752	18.9490722027742
DPPA2	1383	1113.69	22	0.781909
DPPA2P3	655	385.758	1	0.102609
DPPA4	10679	8549.9149	8.000002	0.1477786
DPRXP2	1060	521.589	1	0.137541
DPRXP3	573	303.785	2	0.260593
DPRXP4	568	298.785	9	1.19229
DPY19L1	47517	43838.1183	5910.8685810584	63.776514386965
DPY19L1P1	2594	2324.69	114.541	1.95028
DPY19L1P2	915	645.694	2.03047	0.124471
DPY19L2	11368	8944.526	170.25685	8.10453
DPY19L2P1	2261	1991.69	4.70556	0.0935165
DPY19L2P2	32504	28195.215	195.3395	3.218482
DPY19L2P3	10967	9620.458	38	0.4832078
DPY19L3	33490	30258.778	1866.5819	15.774933
DPY19L3-DT	972	702.694	35	1.97152
DPY19L4	11100	8963.5823	1313.73317	17.877058
DPY30	5123	3238.255	1132.97834	107.620892
DPYD	8588	7241.553	604.07672	8.0781035
DPYD-AS1	1543	774.5581	4	0.34821
DPYS	6588	4435.355	2	0.0427293
DPYSL2	14522	12367.904	1464.1805	13.688609
DPYSL3	15365	12941.602	1822.99853	14.558804
DPYSL4	5948	4601.772	171.8874	5.204914
DPYSL5	18287	16402.088	195.01446	1.9292595
DQX1	11024	9055.3422	1.999996	0.0703441
DR1	13015	12207.074	486.3437	3.345376
DRAIC	122364	102505.5106	426.000010142679	11.3179747035638
DRAM1	7119	5268.0271	350.08337	5.059547
DRAM2	10354	7709.2347	629.99966	21.315356
DRAP1	6104	3680.681	1038.00316	74.640131
DRAXIN	7365	7095.69	2.04973	0.0114341
DRC1	9079	6924.908	8.00001	0.3808679
DRC3	19277	14755.9613	40.02934	1.702551
DRC7	15988	13295.564	47.00002	0.8874027
DRD1	4031	3761.69	11	0.115747
DRD3	10270	8923.45	1	0.0158285
DRD4	3496	2441.392	5	0.178992
DRG1	4727	2915.9349	1918.77767	71.249643
DRG1P1	1155	885.694	1	0.0446906
DRG2	26176	20525.345	1545.00014	59.285734
DRICH1	1300	1030.69	4	0.153614
DROSHA	26182	20858.0283	2357.55356	38.993811
DRP2	31023	29676.45	40.99998	0.3042984
DSC2	34208	33130.78	222.0595	1.8070864
DSC3	15468	14660.074	129.0264	1.652319
DSCAML1	26778	25431.545	95.99995215	1.2614402392
DSCC1	2901	2362.384	593.99989	12.577963
DSCR8	4039	2156.508	1	0.291451
DSCR9	4222	2875.656	7.12783	0.205235
DSE	53679	48834.766	277.29081	3.4479504
DSEL	18797	18258.38	105.491	0.46412
DSG2	14953	13067.842	3833.99461	29.065237
DSG4	9098	8559.38	2.0000016017	0.0185976147347
DSN1	17613	14919.976	1515.00453	33.487724
DSP	32686	30531.528	5315.00002	23.8801937
DSP-AS1	2761	1953.082	30.99992	1.82496
DSPP	4331	4061.69	1	0.00974524
DST	244324	233283.614	3615.0007178977	25.9616365516132
DST-AS1	1427	888.479	6	0.541908
DSTN	6053	5245.074	2991.7827	143.455198
DSTNP2	1620	1081.479	181.0002	17.07061
DSTYK	15749	15210.38	720.04	3.73481
DTD1	10955	10147.07	477.4635	6.997402
DTD2	3536	2997.384	942.651	25.8428
DTL	14399	12783.353	3148.00049	30.881486
DTNA	159197	141693.024	2	0.06127337
DTNB	39222	31152.452	165.563190303	5.73480758327
DTNBP1	14914	11682.406	277.0005	9.583011
DTWD1	34540	31578.074	483.99992	21.738979
DTWD1P2	840	570.694	1	0.069358
DTWD2	12786	11708.76	399.00013656	3.141032807
DTX1	10433	9086.871	2	0.0217562
DTX2	30909	22975.2862	775.117681123374	28.5372761144895
DTX2P1-UPK3BP1-PMS2P11	8074	6996.859	134.16801	4.231074
DTX3	14656	12232.404	794.99971	19.981623
DTX3L	6455	5916.384	536.885	3.86475
DTX4	8856	7778.942	574.99978	4.631144
DTYMK	5371	3510.5586	1383.99974	74.539688
DUBR	51544	42657.013	121.000022	4.13385197
DUOXA1	20491	16182.926	1	0.0163922
DUS1L	20015	15706.41	749.11309	29.6012505
DUS2	14589	10288.613	809.99997	23.754493
DUS3L	13987	10011.7363	748.52605	66.643574
DUS4L	15019	12056.811	283.03731	7.8370364
DUS4L-BCAP29	68525	65562.59	516.22267	3.1038249
DUSP1	2013	1743.69	925.43	21.0074
DUSP10	6026	4948.768	101.99999	1.840122
DUSP11	18110	14609.141	590.99971	17.845153
DUSP12	4377	3033.192	928.25104	40.537182
DUSP13	17026	12986.481	8	0.3376026
DUSP14	10543	8927.14	16.21526	0.4518158
DUSP15	11285	8592.058	5	0.2040248
DUSP16	12026	10463.2488	290.62854	7.450818
DUSP18	14857	12164.075	137.00086	2.4040434
DUSP19	7034	6226.078	50.626747	0.4202451
DUSP2	2458	1919.384	3	0.1755357
DUSP22	16946	12653.6709	355.000079	9.8973841
DUSP23	2220	1412.082	209.00031	19.200813
DUSP26	3856	3048.074	1.999998	0.0861055
DUSP28	7958	6611.726	113.1537	2.605211
DUSP3	11395	10048.549	3946.0036	43.6538497
DUSP4	8512	7973.38	8537.62	63.9586
DUSP5	3296	2757.384	295.71464	5.39823
DUSP5-DT	3708	2986.6975	9.10152	1.4631227
DUSP5P1	1139	869.694	15	0.682691
DUSP6	7831	6484.644	1302.00017	22.054348
DUSP7	6420	5881.38	209.0003	2.707289
DUSP8	29060	26636.414	76.9999997	1.984227445
DUSP8P5	1815	1545.69	8	0.204864
DUSP9	5153	4345.373	32	0.853403
DUT	10553	7702.2599	1367.99949	94.090135
DUT-AS1	5571	4763.169	13.0000007	0.21060535
DUTP6	462	192.82	2	0.410561
DUX4	5999	4427.5005	7.299754	1.547548
DUX4L1	1275	1005.69	0.283374	0.011153
DUX4L2	1275	1005.69	0.283374	0.011153
DUX4L3	1275	1005.69	0.283374	0.011153
DUX4L5	1275	1005.69	0.283374	0.011153
DUX4L6	1275	1005.69	0.283374	0.011153
DUX4L8	1275	1005.69	0.283374	0.011153
DUXAP10	17470	14509.054	938.57551	22.966056
DUXAP2	589	319.785	1	0.123777
DUXAP8	18810	16118.166	945.338336	23.3601915
DUXAP9	8835	6411.552	149.46974	11.090508
DVL1	9841	7956.005	585.99967	11.831983
DVL2	15904	11868.314	994.74184	19.574011
DVL3	15752	12812.1106	1501.99345	15.757008
DXO	117036	94145.336	302.000021616379	10.1242847274911
DYM	27976	22591.115	768.90093	9.141626
DYM-AS1	659	389.758	1	0.101556
DYNAP	5070	4262.074	2.00000354	0.047536409
DYNC1H1	497569	480333.637	10323.9111171317	53.4471859877841
DYNC1I1	22060	18828.482	3	0.1933771
DYNC1I2	35756	29024.346	2005.0000256845	34.958325328532
DYNC1LI1	12450	10295.85	2394.99954	45.776199
DYNC1LI2	17069	13079.8418	4767.144999	56.13650534
DYNC1LI2-DT	2894	2624.69	16	0.241291
DYNC2H1	49230	46267.866	463.99952	3.771379
DYNC2I1	13237	11890.584	599.65944	6.815846
DYNC2I2	5861	4245.16	2633.83797	72.235727
DYNC2LI1	11110	8417.201	571.98615	20.523496
DYNLL1	8187	5225.095	2083.84	207.119511
DYNLL2	6807	6537.69	5108.46	30.929
DYNLL2-DT	6113	5843.69	2	0.013547
DYNLRB1	4989	3642.53	1837.23436	178.406974
DYNLRB2	3411	1799.649	2	0.287986
DYNLRB2-AS1	12830	10148.73	2	0.0210505
DYNLT1	4395	3587.078	1354.9989	111.667718
DYNLT2	5712	4634.768	45	0.984798
DYNLT2B	2844	1509.558	370.92759	40.568842
DYNLT3	3790	2982.078	728.99981	15.4963
DYNLT4	2224	1685.384	2	0.0729159
DYRK1A	80430	74246.525	1393.90814	13.0917896
DYRK1B	13356	11201.764	419.99975	10.469758
DYRK2	13202	11587.74	155.9649	3.648717
DYRK3	17500	15884.144	457.9996	3.4132816
DYRK4	16757	12183.159	465.65034	30.6665175
DYSF	92373	86448.727	8	0.0736374
DZANK1	55758	50102.624	184.02996	2.4832901
DZIP1	34196	32041.619	218.2623	4.592225
DZIP1L	9681	7266.819	167.00039	5.949106
DZIP3	18071	16455.239	645.4565	6.732511
E2F1	2690	2420.69	153.433	2.50887
E2F2	5746	5207.475	1061.0008	10.46128
E2F3	9461	8922.38	620.4868	5.266659
E2F3P2	1422	1152.69	3	0.103017
E2F4	12422	8921.598	1789.99616	51.474533
E2F5	13460	11305.755	544.00553	14.53653
E2F5-DT	1751	1212.498	5.00213	0.199052
E2F6	26651	23419.391	381.16891626	11.0801257036
E2F7	16894	15008.933	1409.00134	11.624266
E2F8	11819	10472.64	616.19248	8.172777
E4F1	16538	14148.9157	662.00005	9.823197
EAF1	6040	5232.169	1554.3991	15.73313
EAF1-AS1	9840	6367.4824	1	0.0581497
EAF2	4184	2837.534	71.00004	4.084493
EAPP	3480	2402.863	431.1047	27.617537
EARS2	22240	17700.3482	1957.99963	39.401929
EBAG9	21541	18041.097	835.99987	33.7224646
EBAG9P1	543	273.785	2	0.289147
EBF1	28353	25660.113	37.00004	0.3865282
EBF3	19416	18069.45	2	0.0163674
EBF4	12021	10170.7431	87.9999568808	2.519079310619
EBI3	1527	997.157	9	0.400857
EBLN2	1679	1409.69	71	1.99358
EBLN3P	54559	48426.6111	2211.99798	33.409892
EBNA1BP2	8012	5621.6708	2909.0018	109.4614
EBP	4842	3226.255	2001.69883	102.662847
EBPL	5805	3920.013	449.00625	27.393751
ECD	11814	9659.753	1178.883077	21.5740166
ECE1	28017	24247.29	2806.78959	26.342267
ECE1-AS1	4404	3865.38	6	0.107478
ECEL1	8991	7913.764	4	0.1404381
ECH1	10053	5901.3117	7226.177971	517.1803995
ECHDC1	25752	19591.6328	1629.99637	53.006048
ECHDC2	30725	23732.48	530.57132	23.726642
ECHDC3	5382	4035.644	180.9995	7.466358
ECHS1	1277	1007.69	2625	103.11
ECI1	7374	5488.85	648.85611	30.889298
ECI1-AS1	788	518.694	18.5057	1.4122
ECI2	17118	14155.693	1123.00074	57.4457375
ECI2-DT	2277	2007.69	6	0.118291
ECM1	10956	9070.952	15	0.4631072
ECPAS	26791	24906.024	347.50067	3.668824
ECSIT	25682	20451.0767	646.5121	21.4129011
ECT2	28537	24228.655	8112.803222446	104.814420990556
EDA	24711	21228.3574	37	0.735314
EDA2R	11305	10227.764	261.99955	3.680999
EDAR	12688	11880.07	1	0.0104364
EDARADD	10335	8988.586	348.8004	6.255762
EDC3	21479	16460.1373	936.00018	17.71114
EDC4	23540	19770.261	2253.9494	41.01701
EDDM3B	919	649.694	1	0.0609244
EDEM1	12032	10177.2359	319.5328	7.7608619
EDEM2	3640	3101.38	1286.0024	31.598416
EDEM3	85940	81092.534	1062.2952764358	7.029913565996
EDF1	2261	1453.146	4072.002	386.56136
EDIL3	10969	9891.855	2	0.0730505
EDIL3-DT	20169	17014.2471	13.00107	1.4768709
EDN1	2035	1765.69	3063.25	68.6699
EDN2	3332	1996.89	12.999954	0.8737951
EDN3	17112	14957.528	12.99999	0.2687506
EDNRA	22447	20023.752	33.00001	0.820304
EDRF1	31971	28470.381	1000.07606	16.826339
EDRF1-DT	5604	3988.529	26.00005	1.9514914
EEA1	14142	12795.708	959.48395	4.803281
EED	22352	18581.767	1091.8823	30.5887574
EEF1A1	51646	45460.476	186246.49281	4673.2162353
EEF1A1P11	1389	1119.69	3.00089	0.106084
EEF1A1P13	1389	1119.69	3.00147	0.106105
EEF1A1P17	1275	1005.69	1	0.0393581
EEF1A1P19	1382	1112.69	3.00062	0.106742
EEF1A1P3	1385	1115.69	1.00001	0.0354779
EEF1A1P30	1315	1045.69	5	0.189263
EEF1A1P36	1351	1081.69	1	0.0365928
EEF1A1P39	250	37.9094	1	1.04412
EEF1A1P45	1336	1066.69	11	0.408181
EEF1A1P47	911	641.694	1	0.0616839
EEF1A1P6	1384	1114.69	4.54638	0.161439
EEF1A1P7	1394	1124.69	1.00002	0.0351944
EEF1A2	15016	12323.224	1509.99604	49.67557
EEF1AKMT1	2356	1548.419	91.3529	4.6081
EEF1AKMT2	13280	11395.236	510.27598	17.203112
EEF1AKMT3	7288	5941.748	313.02382	6.859283
EEF1AKMT4	975	705.694	289	16.2099
EEF1B2	7980	5021.943	7395.56647	597.853448
EEF1B2P3	678	408.758	1.02163	0.0989297
EEF1D	96257	69144.1063	9414.417032	472.2977737
EEF1E1	3757	2141.718	1390.91664	105.549064
EEF1E1P1	430	160.993	3	0.737586
EEF1G	5077	3999.95	34820.18176	1183.4092174
EEF1GP4	1307	1037.69	1	0.0381444
EEF1GP7	703	433.694	1	0.0912676
EEF2	6011	4219.0449	32493.96846	469.275958
EEF2K	10887	9809.95	792.773	5.83136
EEF2KMT	11615	9191.321	479.56778	13.108468
EEFSEC	5449	4371.832	266	5.553032
EEIG1	16758	14883.333	389.5761	9.307432
EEIG2	15502	14694.07	514.1103	3.7899286
EEPD1	6459	5382.045	475.9998	13.72924
